student_id,class_source_raw,class_numeric_final,parse_method,conversion_stage
s112084503028,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503029,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503030,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503031,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503032,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503033,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503034,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503035,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503037,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503038,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503039,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503040,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503042,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503043,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503044,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503047,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503048,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503049,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503050,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503052,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084503053,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s113084503003,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s113084503004,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112084507024,803,803,numeric_integer,numeric_integer
s112084507025,803,803,numeric_integer,numeric_integer
s112084507026,803,803,numeric_integer,numeric_integer
s112084507027,803,803,numeric_integer,numeric_integer
s112084507028,803,803,numeric_integer,numeric_integer
s112084507029,803,803,numeric_integer,numeric_integer
s112084507030,803,803,numeric_integer,numeric_integer
s112084507031,803,803,numeric_integer,numeric_integer
s112084507032,803,803,numeric_integer,numeric_integer
s112084507033,803,803,numeric_integer,numeric_integer
s112084507034,803,803,numeric_integer,numeric_integer
s112084507035,803,803,numeric_integer,numeric_integer
s112084507036,803,803,numeric_integer,numeric_integer
s112084507037,803,803,numeric_integer,numeric_integer
s112084507039,803,803,numeric_integer,numeric_integer
s112084507040,803,803,numeric_integer,numeric_integer
s112084507041,803,803,numeric_integer,numeric_integer
s112084507042,803,803,numeric_integer,numeric_integer
s112084507043,803,803,numeric_integer,numeric_integer
s112084507044,803,803,numeric_integer,numeric_integer
s112084507045,803,803,numeric_integer,numeric_integer
s112084507046,803,803,numeric_integer,numeric_integer
s112084507047,803,803,numeric_integer,numeric_integer
s112084507049,803,803,numeric_integer,numeric_integer
s113084507003,803,803,numeric_integer,numeric_integer
s113084507004,803,803,numeric_integer,numeric_integer
s113084507005,803,803,numeric_integer,numeric_integer
s112084507051,808,808,numeric_integer,numeric_integer
s112084507052,808,808,numeric_integer,numeric_integer
s112084507053,808,808,numeric_integer,numeric_integer
s112084507055,808,808,numeric_integer,numeric_integer
s112084507056,808,808,numeric_integer,numeric_integer
s112084507057,808,808,numeric_integer,numeric_integer
s112084507058,808,808,numeric_integer,numeric_integer
s112084507059,808,808,numeric_integer,numeric_integer
s112084507060,808,808,numeric_integer,numeric_integer
s112084507061,808,808,numeric_integer,numeric_integer
s112084507062,808,808,numeric_integer,numeric_integer
s112084507063,808,808,numeric_integer,numeric_integer
s112084507064,808,808,numeric_integer,numeric_integer
s112084507065,808,808,numeric_integer,numeric_integer
s112084507066,808,808,numeric_integer,numeric_integer
s112084507067,808,808,numeric_integer,numeric_integer
s112084507068,808,808,numeric_integer,numeric_integer
s112084507069,808,808,numeric_integer,numeric_integer
s112084507070,808,808,numeric_integer,numeric_integer
s112084507071,808,808,numeric_integer,numeric_integer
s112084507072,808,808,numeric_integer,numeric_integer
s112084507073,808,808,numeric_integer,numeric_integer
s112084507074,808,808,numeric_integer,numeric_integer
s112084507075,808,808,numeric_integer,numeric_integer
s112084507076,808,808,numeric_integer,numeric_integer
s112084507077,808,808,numeric_integer,numeric_integer
s112084507078,808,808,numeric_integer,numeric_integer
s112084507079,808,808,numeric_integer,numeric_integer
s112084516024,801,801,numeric_integer,numeric_integer
s112084516025,801,801,numeric_integer,numeric_integer
s112084516026,801,801,numeric_integer,numeric_integer
s112084516027,801,801,numeric_integer,numeric_integer
s112084516028,801,801,numeric_integer,numeric_integer
s112084516029,801,801,numeric_integer,numeric_integer
s112084516030,801,801,numeric_integer,numeric_integer
s112084516031,801,801,numeric_integer,numeric_integer
s112084516033,801,801,numeric_integer,numeric_integer
s112084516034,801,801,numeric_integer,numeric_integer
s112084516035,801,801,numeric_integer,numeric_integer
s112084516036,801,801,numeric_integer,numeric_integer
s112084516037,801,801,numeric_integer,numeric_integer
s112084516038,801,801,numeric_integer,numeric_integer
s112084516039,801,801,numeric_integer,numeric_integer
s112084516040,801,801,numeric_integer,numeric_integer
s112084516041,801,801,numeric_integer,numeric_integer
s112084516042,801,801,numeric_integer,numeric_integer
s112084516043,801,801,numeric_integer,numeric_integer
s112084516044,801,801,numeric_integer,numeric_integer
s112084516045,801,801,numeric_integer,numeric_integer
s112084516046,801,801,numeric_integer,numeric_integer
s112084516047,801,801,numeric_integer,numeric_integer
s113084516003,801,801,numeric_integer,numeric_integer
s113084516004,801,801,numeric_integer,numeric_integer
s112084516050,803,803,numeric_integer,numeric_integer
s112084516051,803,803,numeric_integer,numeric_integer
s112084516052,803,803,numeric_integer,numeric_integer
s112084516053,803,803,numeric_integer,numeric_integer
s112084516054,803,803,numeric_integer,numeric_integer
s112084516055,803,803,numeric_integer,numeric_integer
s112084516056,803,803,numeric_integer,numeric_integer
s112084516057,803,803,numeric_integer,numeric_integer
s112084516058,803,803,numeric_integer,numeric_integer
s112084516059,803,803,numeric_integer,numeric_integer
s112084516060,803,803,numeric_integer,numeric_integer
s112084516061,803,803,numeric_integer,numeric_integer
s112084516062,803,803,numeric_integer,numeric_integer
s112084516063,803,803,numeric_integer,numeric_integer
s112084516064,803,803,numeric_integer,numeric_integer
s112084516065,803,803,numeric_integer,numeric_integer
s112084516066,803,803,numeric_integer,numeric_integer
s112084516067,803,803,numeric_integer,numeric_integer
s112084516068,803,803,numeric_integer,numeric_integer
s112084516069,803,803,numeric_integer,numeric_integer
s112084516070,803,803,numeric_integer,numeric_integer
s112084516071,803,803,numeric_integer,numeric_integer
s112084516072,803,803,numeric_integer,numeric_integer
s112084516073,803,803,numeric_integer,numeric_integer
s112084516074,803,803,numeric_integer,numeric_integer
s112084523023,八年忠班,8452301,unparsed,school_label_encoded_fallback
s112084523024,八年忠班,8452301,unparsed,school_label_encoded_fallback
s112084523025,八年忠班,8452301,unparsed,school_label_encoded_fallback
s112084523026,八年忠班,8452301,unparsed,school_label_encoded_fallback
s112084523028,八年忠班,8452301,unparsed,school_label_encoded_fallback
s112084523029,八年忠班,8452301,unparsed,school_label_encoded_fallback
s113084523002,八年忠班,8452301,unparsed,school_label_encoded_fallback
s112084530045,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530047,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530049,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530050,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530051,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530054,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530055,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530057,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530058,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530059,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530061,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530062,八年孝班,8453001,unparsed,school_label_encoded_fallback
s113084530004,八年孝班,8453001,unparsed,school_label_encoded_fallback
s112084530024,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530026,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530027,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530028,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530029,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530030,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530031,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530032,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530034,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530035,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530036,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530038,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530039,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530040,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112084530041,八年忠班,8453002,unparsed,school_label_encoded_fallback
s113084530003,八年忠班,8453002,unparsed,school_label_encoded_fallback
s113084530005,八年忠班,8453002,unparsed,school_label_encoded_fallback
s112091503025,803,803,numeric_integer,numeric_integer
s112091503026,803,803,numeric_integer,numeric_integer
s112091503027,803,803,numeric_integer,numeric_integer
s112091503028,803,803,numeric_integer,numeric_integer
s112091503029,803,803,numeric_integer,numeric_integer
s112091503030,803,803,numeric_integer,numeric_integer
s112091503031,803,803,numeric_integer,numeric_integer
s112091503032,803,803,numeric_integer,numeric_integer
s112091503033,803,803,numeric_integer,numeric_integer
s112091503034,803,803,numeric_integer,numeric_integer
s112091503035,803,803,numeric_integer,numeric_integer
s112091503036,803,803,numeric_integer,numeric_integer
s112091503037,803,803,numeric_integer,numeric_integer
s112091503039,803,803,numeric_integer,numeric_integer
s112091503040,803,803,numeric_integer,numeric_integer
s112091503041,803,803,numeric_integer,numeric_integer
s112091503042,803,803,numeric_integer,numeric_integer
s112091503043,803,803,numeric_integer,numeric_integer
s112091503044,803,803,numeric_integer,numeric_integer
s112091503045,803,803,numeric_integer,numeric_integer
s112091503046,803,803,numeric_integer,numeric_integer
s112091503047,803,803,numeric_integer,numeric_integer
s112091503048,803,803,numeric_integer,numeric_integer
s112091503049,803,803,numeric_integer,numeric_integer
s112091503052,810,810,numeric_integer,numeric_integer
s112091503053,810,810,numeric_integer,numeric_integer
s112091503054,810,810,numeric_integer,numeric_integer
s112091503055,810,810,numeric_integer,numeric_integer
s112091503056,810,810,numeric_integer,numeric_integer
s112091503057,810,810,numeric_integer,numeric_integer
s112091503058,810,810,numeric_integer,numeric_integer
s112091503059,810,810,numeric_integer,numeric_integer
s112091503060,810,810,numeric_integer,numeric_integer
s112091503061,810,810,numeric_integer,numeric_integer
s112091503062,810,810,numeric_integer,numeric_integer
s112091503063,810,810,numeric_integer,numeric_integer
s112091503064,810,810,numeric_integer,numeric_integer
s112091503065,810,810,numeric_integer,numeric_integer
s112091503066,810,810,numeric_integer,numeric_integer
s112091503067,810,810,numeric_integer,numeric_integer
s112091503068,810,810,numeric_integer,numeric_integer
s112091503069,810,810,numeric_integer,numeric_integer
s112091503070,810,810,numeric_integer,numeric_integer
s112091503071,810,810,numeric_integer,numeric_integer
s112091503072,810,810,numeric_integer,numeric_integer
s112091503073,810,810,numeric_integer,numeric_integer
s112091503074,810,810,numeric_integer,numeric_integer
s112091503075,810,810,numeric_integer,numeric_integer
s112091503076,810,810,numeric_integer,numeric_integer
s112104319024,803,803,numeric_integer,numeric_integer
s112104319025,803,803,numeric_integer,numeric_integer
s112104319026,803,803,numeric_integer,numeric_integer
s112104319027,803,803,numeric_integer,numeric_integer
s112104319028,803,803,numeric_integer,numeric_integer
s112104319029,803,803,numeric_integer,numeric_integer
s112104319030,803,803,numeric_integer,numeric_integer
s112104319031,803,803,numeric_integer,numeric_integer
s112104319032,803,803,numeric_integer,numeric_integer
s112104319033,803,803,numeric_integer,numeric_integer
